Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,ABBV,ABT,AOS,MMM,ABBV,ABT,AOS,MMM,ABBV,ABT,AOS,MMM,ABBV,ABT,AOS,MMM,ABBV,ABT,AOS,MMM
Date,,,,,,,,,,,,,,,,,,,,
2023-03-24,141.78257751464844,92.44410705566406,63.50666809082031,76.30376434326172,142.19530231133456,92.47239068930551,63.53521352955145,76.45465592508698,138.7050218083433,91.27499744840419,61.74629585790013,75.56441693288568,139.32412269423682,91.49185062830982,62.36480698291962,75.7228465539508,4678700,5269100,875800,4249268
2023-03-27,141.35189819335938,92.83067321777344,64.32501983642578,76.56781768798828,142.7874949274669,93.79236003656284,64.67709727060698,77.1638253369768,141.20834947264072,92.65153392554544,63.696998255736,75.8963676884573,142.50935131181404,93.33980026421602,64.16325747198209,77.11855579621877,3887800,4627700,928200,3345690
2023-03-28,141.98898315429688,91.55784606933594,64.84838104248047,76.75642395019531,142.30302429638837,92.62323700679812,65.31464028632894,77.57876550212266,141.2711846087081,91.08643300428662,64.32502364444176,76.43201979056312,141.5852257507996,92.4912419240397,64.4011496768434,76.6432638709144,3532500,4815400,895800,2945509
2023-03-29,141.7646484375,92.98152160644531,65.58108520507812,77.85035705566406,143.2899615369454,93.09465614579538,65.75236517699187,77.88807478497034,140.2931678241378,91.68984713438572,65.16240647578392,76.87713087151613,142.64394432221408,92.40639705410581,65.49544884901087,77.56367064629006,3959900,6780200,817400,3853034
2023-03-30,141.69287109375,93.41522216796875,64.61048126220703,77.5410385131836,142.24019086864757,93.79235408881004,66.13296534333567,78.40109777053115,141.2442487763214,92.87781151855766,64.56290068538746,77.35242920808248,141.77361982507915,93.6980657137049,66.13296534333567,78.27284096480304,3635800,5199300,930200,2810241
2023-03-31,142.99388122558594,95.47057342529297,65.7999267578125,79.29888916015625,143.1733411154784,95.61199877970942,65.84750007751082,79.35924855454506,141.52240048819255,94.02805063526817,64.84837324652028,77.71457208638542,142.15046903021397,94.20718270388285,65.14335251189218,78.08424584079678,4957300,6442400,973100,4319354
2023-04-03,143.93597412109375,95.78170776367188,65.51445007324219,78.8914794921875,143.98083908834184,95.84771250145467,65.8284644372779,79.84960893275736,141.5762164906755,94.32033150684002,64.8769110382191,78.59724816449625,141.98895502214577,95.03688141466831,65.5715482138336,79.32905058041752,4389400,5432400,860100,4804691
2023-04-04,143.3617401123047,96.92252349853516,62.64077377319336,77.14118194580078,145.1113643321661,97.43164324961053,65.50494481552681,79.14044187405008,143.13742896383872,96.00798105382461,62.29821390437978,77.00538710681074,144.01672483238286,96.07397859142269,65.32415457238129,79.14044187405008,4224400,7979000,1165000,4154067
2023-04-05,144.27691650390625,98.25192260742188,61.479881286621094,77.17135620117188,145.05751482790544,98.32735043375614,63.01188322843725,77.5334849250456,142.67084120244095,96.63969058379256,60.83282452076223,76.7111503742446,143.55911817485907,96.76225540669066,62.28870042900013,77.22416377171471,5743000,7298300,1698900,3171792
2023-04-06,144.94985961914062,98.93075561523438,61.47035217285156,76.62062072753906,145.52409558282648,99.51531046155563,61.63211451899147,77.556122256506,144.11541506937812,98.22363594978474,60.328490922741096,76.59044103820038,144.27692620743696,98.51590977634876,61.42277885563342,77.21662140360549,5498300,5065000,1159100,2893363
2023-04-10,144.70758056640625,97.77106475830078,62.298213958740234,77.52593994140625,145.40743012649497,98.91189068174353,62.326759404536666,77.80508140617502,143.74753614561314,97.16765662317981,61.09925441684652,76.23585464261716,145.093402790532,98.44990070860999,61.280051919927466,76.65079782075726,3309500,4900200,734300,3444719
2023-04-11,144.79733276367188,97.38450622558594,62.383853912353516,78.88392639160156,145.88299102405782,98.71388725190877,63.04994581191832,79.04990090261437,144.62685410521485,97.2053669693753,62.28870000092371,77.94088000986602,144.89603021378565,98.24247421404256,62.70738592294855,78.18229685460712,2875800,4658000,728200,3530592
2023-04-12,145.67662048339844,96.69624328613281,62.821556091308594,78.7406005859375,146.68152996243535,97.90305955285642,63.30685038753686,79.32906333594045,144.9947195784612,96.4605367592511,62.42190538136849,78.2275870736692,145.46127687037702,97.47879068174626,62.821556091308594,79.21589636339303,4005000,4560700,969000,3258861
2023-04-13,147.31561279296875,98.17440795898438,63.13556671142578,80.08349609375,147.4695459422468,98.26916030852408,63.3068466140159,80.30228510264864,145.3778457714446,96.45936657615096,61.59405484789095,78.52935891358675,145.78531749798256,97.3595247404894,62.73591602530759,79.09517997608773,3868500,4778700,784500,4108499
2023-04-14,146.31948852539062,98.50605010986328,63.8682746887207,79.79679870605469,147.59624463241698,98.8755893533978,64.57242225871921,80.8152874932474,145.72185624336004,98.0322811074712,63.08800109499879,79.22342591485447,147.27026464374663,98.17441325401708,63.135574414993016,79.97031815106601,3473100,5043700,1590300,3341146
2023-04-17,145.94827270507812,99.03667449951172,64.29647064208984,80.55879211425781,146.87188524064217,99.34936379319792,64.40114210939818,80.80020900994676,145.46835950313516,98.54395789087965,63.62086851841241,79.92506673952694,146.61834671194828,98.54395789087965,63.91584778458472,80.09104128556648,4354100,4806400,1127700,2911184
2023-04-18,144.5084991455078,98.68608093261719,65.219482421875,80.17401885986328,145.99351610042942,100.15476044731236,65.28609088124388,80.9510908005737,143.44001757089325,98.477621422742,64.4296912180886,79.87224261371762,145.78525531868104,99.90840578031533,64.73418806945742,80.8982763433702,4996200,6552100,844300,2286872
2023-04-19,145.97543334960938,106.39904022216797,64.59146118164062,80.03067779541016,146.18369415599756,106.78752703328281,65.41931549671935,80.22683202487424,143.53963993888925,102.4762335787668,64.31550974328105,79.56293387475434,143.67545920027024,102.80787042463093,65.08627316069175,79.74399825825137,4826900,12425400,1162800,2293928
2023-04-20,146.45535278320312,104.56079864501953,65.4383316040039,79.0121841430664,146.48251663664553,106.39902435821968,65.49542975117872,79.66099929206966,145.40497106072186,104.22916184860198,64.22986184216438,78.54443336661971,145.94826194638242,106.36112197732338,64.22986184216438,79.56292906731714,3808100,7413200,880800,4419579
2023-04-21,147.06207275390625,105.80209350585938,65.44786834716797,78.82357025146484,147.76836075736918,106.23796010582171,65.83800888476374,79.30641084481046,146.7089287521748,105.06300781464564,64.88645509719856,78.50671105999488,147.2250559161749,105.06300781464564,65.50495925129252,79.20078881963613,4812100,6301100,697900,7644593
2023-04-24,148.57421875,104.60820007324219,65.58108520507812,79.26113891601562,148.82775726426587,105.88737496932521,66.02831664617399,79.44974817801788,146.98959612743192,104.36183816101077,65.11482588256038,78.73302885197799,147.2069207754367,105.88737496932521,65.60012034627924,79.25359399481135,4728900,5341900,1186000,4229056
2023-04-25,149.31671142578125,104.20075225830078,65.24803161621094,78.7406005859375,150.49386235189837,104.73137121092924,66.13297677568679,80.95110491830799,148.9454675059972,103.91648797416921,64.99111533239189,78.58217095480384,149.23521986901002,104.59871647277213,65.04820622662324,79.72891675971586,5506200,5636700,1756700,6065394
2023-04-26,146.50970458984375,103.04473876953125,64.22986602783203,77.64665222167969,147.83172506421153,103.67958737914076,65.38124497730578,79.36677055187342,145.33255341872785,102.5899174313821,64.22034845938647,77.53348527394665,147.30653411658088,103.58483504219217,65.11481113905104,78.46144185406213,5192000,4240000,1872300,3795386
2023-04-27,134.80160522460938,103.75540161132812,65.52974700927734,79.46485137939453,139.32909933510814,103.79330399539535,66.89654341473627,79.5101140301771,133.2532099762355,102.02140549324096,63.36008086241201,77.76736773600746,139.32909933510814,103.00684579156689,66.5142213650342,77.76736773600746,17063000,4257200,2834900,2862148
2023-04-28,136.8389434814453,104.67453002929688,65.27169036865234,80.13629150390625,137.08343197120723,105.03459188748843,67.12594775585801,80.27963814164028,133.50671527840132,103.63223961525468,65.00406709466128,79.32904678505668,133.98662842920047,103.69856698989895,66.38997646019529,79.44975865619273,7123800,4835900,3274900,4764505
2023-05-01,139.18418884277344,105.28095245361328,67.0399169921875,79.8571548461914,140.08968739695584,105.71681908555496,67.11638286272928,80.59650219384686,136.56729857385878,104.16285727458323,65.42461011487963,79.63837274138845,136.5853985968382,104.6650512803173,65.88339804594352,80.22682852001914,5601000,3722900,1276700,2738003
2023-05-02,137.2917022705078,105.65048217773438,66.6958236694336,77.69190979003906,140.3704060015165,106.0674011920299,67.1450515153609,79.74398390712697,136.91139449170575,104.63661685317646,65.65400359456925,77.45049295017421,139.03932186730273,105.23356316343886,66.86786822123157,79.60063728029114,5135600,4998000,910000,3602352
2023-05-03,135.14566040039062,105.89684295654297,66.38996887207031,77.57876586914062,137.19208217678994,107.02440819739807,67.40311609129107,78.91411401383711,134.421258787311,105.58415369911103,66.19881149597879,77.4580539820754,136.79367441556712,105.94421551639759,67.03991415984257,78.0842344188784,6815300,5602000,972500,2459096
2023-05-04,133.43426513671875,105.04405975341797,66.13191986083984,76.83186340332031,134.91928218663747,105.64100607100934,66.48556181163276,77.69191569347629,132.51971658722377,104.75979547124628,65.19523101595982,76.0170668782522,134.91928218663747,105.60310368477705,66.04589391862802,77.36751157513132,5694300,4070700,949100,3543987
2023-05-05,134.0409393310547,105.4230728149414,67.26931762695312,77.97105407714844,135.26336780980975,105.88736437956038,67.4413622159607,78.06913117780127,133.23504623386967,105.22409071581899,66.45688768137934,76.990289954673,134.50273858332577,105.52730256626374,66.9061156244651,77.55611779288866,4447700,4025000,768900,2324785
2023-05-08,133.51577758789062,105.08196258544922,67.2024154663086,77.2090835571289,134.19490159781563,105.72628869584969,67.71854926146644,78.40863671862961,132.87288126257712,104.50396384395141,66.65760878678448,76.68851833500953,134.14962390045795,104.66504356426627,67.51783177871421,78.12949524371301,3689500,2445500,530400,2504424
2023-05-09,132.95437622070312,104.46607208251953,66.25615692138672,76.04725646972656,134.4303435279868,105.20515061950188,67.13549251453993,76.76396909953606,132.44729915770876,103.55643640399188,66.18925111086824,75.745480194629,133.4795671264655,104.35236491177541,66.97300801645028,76.55273190261634,4201600,3274300,636800,3733194
2023-05-10,132.58311462402344,104.88298034667969,66.16058349609375,76.12269592285156,133.09019167243687,105.14828982195623,66.92522034966734,76.72624845009607,131.433127435563,103.87858518138005,65.28124783299997,75.14193167114641,132.67367001844582,105.0819624531371,66.92522034966734,76.49236960847136,4127300,3129100,679700,3281944
2023-05-11,132.73704528808594,104.27656555175781,65.37681579589844,76.03215026855469,133.62444392322345,104.67452979874695,65.91206223475245,76.19812477473769,131.46935269047955,103.52800962291161,64.8606821760667,75.29280302823717,133.37089158688914,104.28603572729924,65.7495777504126,75.8209062330204,4300400,3879400,1235800,3317704
2023-05-12,133.244140625,104.69347381591797,64.26808166503906,75.64739990234375,133.65162613151534,104.7503310129397,65.82604255515164,76.40183711639638,132.26621409644503,103.73646562060583,63.77106816438657,74.89296268829114,132.91816050987669,104.00177510956925,65.63487790706553,76.35657446326114,3526500,3325000,1321800,2937496
2023-05-15,132.73704528808594,104.07758331298828,65.18565368652344,75.8133773803711,134.828744982543,105.15778341730044,65.25255949398904,76.06989099962563,131.89493816613594,103.79332621534161,64.13427358684133,74.892965595669,133.71498549915933,104.83561669833033,64.24897238200498,75.49651814396276,4391800,3020000,826800,2878772
2023-05-16,129.7489013671875,103.65118408203125,64.23941802978516,73.94236755371094,133.05397987976176,104.66504948064865,64.63130014558288,75.47387667389668,129.69457365641213,103.52800674114665,63.6468184737691,73.93482263122306,132.07603963536465,103.79331623175436,64.41146259171325,75.44369698394516,4685400,3393800,776500,4476748
2023-05-17,129.80325317382812,103.111083984375,65.26211547851562,75.57951354980469,129.95718630548603,104.21023152491328,65.39592708509885,75.67759067735781,127.24069001709185,102.30567813712743,64.27764124771666,73.93483715331107,129.504436924087,104.01124218497972,64.49747876835231,74.25170330787994,5482000,3801000,611100,4279288
2023-05-18,129.88475036621094,102.7794418334961,66.0841064453125,76.31475830078125,129.99340580106727,103.13002624575469,66.10322655642531,76.46794350248514,128.56271603592643,102.21092051352633,64.73643029929063,75.1046308496641,129.13318470255254,103.02580372283461,65.01360628075435,75.39567504533719,4791200,3481600,628200,3485503
2023-05-19,131.3968963623047,103.2153091430664,65.39594268798828,75.8475570678711,132.02169257829152,104.21022688184104,66.65760048835442,76.95046396316178,130.21069546148865,102.71311518642162,64.99450777245983,75.57183209122213,130.2650231643029,103.26268893220457,66.54290896516764,76.78195954240839,5610300,4487700,595500,3229080
2023-05-22,131.2067413330078,102.57098388671875,65.17610931396484,77.90019226074219,132.80042770836334,103.58484921195301,65.86428758917546,78.15293843025664,130.192587324554,102.40042676522415,64.55483685483375,75.30377310798403,131.7228821659751,102.97842549755912,65.28124806668797,75.73267633401116,3867300,2809500,847700,5008011
