timestamp,Open,High,Low,Close,Volume,VWAP
2025-02-24 10:02:55.896309-05:00,598.09,598.628,598.035,598.08,60226.0,598.1029147195568
2025-02-24 10:03:07.738143-05:00,598.08,598.5507,597.85,597.91,57204.0,597.9430231347467
2025-02-24 10:03:20.093641-05:00,597.91,598.5465,597.6,597.62,56145.0,597.7512438863661
2025-02-24 10:03:30.655698-05:00,597.6199,598.4684,597.45,597.46,75548.0,597.5908564647643
2025-02-24 10:03:40.473373-05:00,597.46,598.4259,597.43,597.5,86227.0,597.4956268651337
2025-02-24 10:03:53.735950-05:00,597.505,598.23,597.455,597.67,50131.0,597.5643464223735
2025-02-24 10:04:05.979095-05:00,597.67,597.675,597.46,597.63,48819.0,597.5545907085354
2025-02-24 10:04:19.734413-05:00,597.63,598.85,597.35,597.4,50599.0,597.4757906421072
2025-02-24 10:04:32.938592-05:00,597.395,597.445,597.24,597.295,52947.0,597.3198106634956
2025-02-24 10:04:46.850381-05:00,597.295,597.9912,597.15,597.21,47528.0,597.2161351687415
2025-02-24 10:04:58.840340-05:00,597.21,597.39,597.09,597.37,49241.0,597.2645495379869
2025-02-24 10:05:12.240351-05:00,597.37,597.56,597.28,597.325,39162.0,597.3733655124886
2025-02-24 10:05:19.283410-05:00,597.325,597.3863,597.0,597.0,59337.0,597.2557645617411
2025-02-24 10:05:26.247774-05:00,597.0,597.6602,596.93,597.2,110119.0,597.0163150646124
2025-02-24 10:05:41.631452-05:00,597.2,597.2575,597.09,597.19,47964.0,597.1704319010092
2025-02-24 10:05:59.464304-05:00,597.19,597.2188,597.0,597.1059,41779.0,597.077887998755
2025-02-24 10:06:18.116667-05:00,597.05,597.4807,596.69,596.73,99747.0,596.8233751030106
2025-02-24 10:06:31.289556-05:00,596.73,597.2088,596.655,596.81,92066.0,596.7941151032956
2025-02-24 10:06:51.117243-05:00,596.77,597.13,596.63,596.63,83267.0,596.8357376715862
2025-02-24 10:07:10.863815-05:00,596.63,597.3882,596.61,597.01,89225.0,596.85664569123
2025-02-24 10:07:30.669526-05:00,597.03,597.04,596.58,596.5906,78031.0,596.8818077507648
2025-02-24 10:07:48.464152-05:00,596.6,597.49,596.47,596.63,93669.0,596.589843245898
2025-02-24 10:08:10.536267-05:00,596.6208,596.86,596.57,596.77,99609.0,596.6893578070266
2025-02-24 10:08:22.824925-05:00,596.77,597.33,596.76,597.33,108768.0,597.1345045031627
2025-02-24 10:08:29.282016-05:00,597.33,597.48,597.31,597.32,138351.0,597.4074694530583
2025-02-24 10:08:46.252868-05:00,597.33,597.66,597.0022,597.64,82857.0,597.3967311753992
2025-02-24 10:09:04.285403-05:00,597.64,597.7888,597.1184,597.66,67438.0,597.6580584373794
2025-02-24 10:09:20.038194-05:00,597.66,597.93,597.0823,597.93,93440.0,597.7805046917804
2025-02-24 10:09:43.006325-05:00,597.93,600.3,597.0499,598.15,67166.0,598.0813491870894
2025-02-24 10:10:10.576166-05:00,598.15,600.3,597.1516,597.95,66260.0,598.0161770962873
2025-02-24 10:10:30.108704-05:00,598.0,598.4,597.1635,598.26,86944.0,598.2071871917557
2025-02-24 10:10:56.525087-05:00,598.24,598.56,596.971,598.5,85129.0,598.3269546300317
2025-02-24 10:11:22.192904-05:00,598.5,598.64,596.5,598.39,80789.0,598.5346244216415
2025-02-24 10:11:47.071809-05:00,598.38,598.5,597.59,598.26,83764.0,598.3678059464693
2025-02-24 10:12:20.068364-05:00,598.26,598.47,597.6126,598.39,65843.0,598.3340537688132
2025-02-24 10:12:47.406854-05:00,598.39,598.58,598.18,598.44,78340.0,598.3935184720449
2025-02-24 10:13:21.514041-05:00,598.44,598.47,597.4705,598.38,52809.0,598.3511847412371
2025-02-24 10:13:54.449579-05:00,598.37,598.74,597.4803,598.5701,67781.0,598.6328076127527
2025-02-24 10:14:17.123295-05:00,598.58,599.12,598.4433,598.97,84145.0,598.8979746972489
2025-02-24 10:14:45.129096-05:00,598.965,599.11,598.285,598.96,103070.0,598.9225728747454
2025-02-24 10:15:15.157056-05:00,598.96,599.05,598.52,598.83,76454.0,598.9234205718473
2025-02-24 10:15:48.407386-05:00,598.83,599.22,598.5899,599.04,67154.0,598.9096418426307
2025-02-24 10:16:17.750701-05:00,599.04,599.23,598.6915,599.08,83286.0,599.0959600545111
2025-02-24 10:16:46.941389-05:00,599.0895,599.23,598.7117,599.12,57957.0,599.0963972151766
2025-02-24 10:17:15.050507-05:00,599.1181,599.445,598.836,599.15,88565.0,599.2675269113075
2025-02-24 10:17:43.958887-05:00,599.15,599.22,598.9,598.9218,64134.0,599.0575920323075
2025-02-24 10:18:08.368516-05:00,598.925,599.1316,598.73,598.76,84767.0,598.8237961848359
2025-02-24 10:18:47.279280-05:00,598.76,599.0382,598.52,598.56,73592.0,598.7880881998035
2025-02-24 10:19:17.367574-05:00,598.56,598.9651,598.37,598.37,69704.0,598.5031048562489
2025-02-24 10:19:48.881836-05:00,598.37,598.9136,598.15,598.15,98461.0,598.3810070728515
2025-02-24 10:20:13.226877-05:00,598.16,598.8164,598.11,598.7485,101185.0,598.4216438968227
2025-02-24 10:20:56.862058-05:00,598.735,600.3,598.33,598.5293,83341.0,598.5118347692012
2025-02-24 10:21:28.944516-05:00,598.52,599.0,598.49,598.92,71107.0,598.8166429802973
2025-02-24 10:22:10.886708-05:00,598.92,599.05,598.5123,598.79,57560.0,598.8193883078533
2025-02-24 10:22:48.673377-05:00,598.79,598.91,598.5674,598.8,56896.0,598.7639510879505
2025-02-24 10:23:25.529066-05:00,598.8,599.09,598.6002,599.07,72141.0,598.900511325044
2025-02-24 10:24:07.047184-05:00,599.07,599.22,598.6229,598.91,58326.0,598.97612973631
2025-02-24 10:24:54.333118-05:00,598.92,599.13,598.6442,599.11,48597.0,598.973519820153
2025-02-24 10:25:41.791064-05:00,599.11,599.17,598.7,598.935,39521.0,598.9385653804309
2025-02-24 10:26:36.275986-05:00,598.94,598.99,598.54,598.57,47446.0,598.7674991421829
2025-02-24 10:27:08.174477-05:00,598.57,598.8624,598.18,598.255,75831.0,598.4640675660349
2025-02-24 10:27:49.253395-05:00,598.245,598.7861,598.14,598.14,58291.0,598.252608747491
2025-02-24 10:28:24.394592-05:00,598.14,598.6902,598.02,598.08,71933.0,598.1352574868284
2025-02-24 10:28:56.865354-05:00,598.09,598.5048,597.86,597.91,70064.0,598.0534654301783
2025-02-24 10:29:29.437037-05:00,597.91,598.424,597.85,597.87,174540.0,598.0717026062792
2025-02-24 10:30:11.447085-05:00,597.89,598.2002,597.81,597.94,69761.0,597.9064055876499
2025-02-24 10:30:41.728321-05:00,597.94,598.1587,597.65,598.12,63631.0,597.8437282645249
2025-02-24 10:31:16.629828-05:00,598.12,598.4521,597.96,598.06,76071.0,598.1723892705501
2025-02-24 10:32:03.359132-05:00,598.054,598.32,598.05,598.15,48746.0,598.205561502482
2025-02-24 10:32:49.934842-05:00,598.16,598.46,598.0616,598.3,59634.0,598.2883290019115
2025-02-24 10:33:36.349766-05:00,598.31,598.3699,597.97,597.99,48835.0,598.2475065547256
2025-02-24 10:34:23.381293-05:00,597.9999,598.1875,597.72,597.89,67882.0,597.8784357635316
2025-02-24 10:35:06.033471-05:00,597.89,598.1026,597.73,597.8899,67493.0,597.8431552086874
2025-02-24 10:35:51.940847-05:00,597.89,598.2199,597.79,598.16,53901.0,598.0356888443623
2025-02-24 10:36:41.311125-05:00,598.17,598.2399,597.68,597.77,56557.0,597.8474198260163
2025-02-24 10:37:16.956591-05:00,597.79,598.4393,597.44,597.475,64894.0,597.6410334761308
2025-02-24 10:38:07.368689-05:00,597.48,598.33,597.46,597.69,67737.0,597.6216427166829
2025-02-24 10:38:40.699593-05:00,597.67,598.16,597.67,597.89,71548.0,597.9756073586962
2025-02-24 10:39:30.620705-05:00,597.9,598.3007,597.71,597.86,49293.0,597.8426968575654
2025-02-24 10:40:28.275118-05:00,597.86,598.06,597.8255,597.9299,38821.0,597.9347140465214
2025-02-24 10:41:10.957831-05:00,597.9397,598.32,597.8158,598.12,54949.0,598.1056898778867
2025-02-24 10:41:57.789568-05:00,598.12,598.16,597.7748,598.01,54673.0,597.9175172315396
2025-02-24 10:42:56.001910-05:00,598.01,598.03,597.77,597.77,60165.0,597.9291991772631
2025-02-24 10:43:46.994577-05:00,597.77,597.99,597.53,597.53,41411.0,597.7485814638623
2025-02-24 10:44:35.013222-05:00,597.53,597.9223,597.53,597.7094,60634.0,597.7184821090476
2025-02-24 10:45:32.028417-05:00,597.7075,598.0,597.62,597.81,47835.0,597.7693411121585
2025-02-24 10:46:11.650907-05:00,597.81,597.9099,597.46,597.4663,62871.0,597.6890979402274
2025-02-24 10:46:59.693848-05:00,597.46,597.8011,597.34,597.43,58165.0,597.4745250391127
2025-02-24 10:47:42.476291-05:00,597.4113,597.7956,597.3578,597.39,74966.0,597.5089639863393
2025-02-24 10:48:22.484387-05:00,597.39,597.85,597.28,597.85,68897.0,597.5476443241357
2025-02-24 10:49:21.275950-05:00,597.8501,597.93,597.5383,597.8,40590.0,597.7670629342205
2025-02-24 10:50:02.454823-05:00,597.8,598.12,597.6162,598.12,50857.0,597.8841749788621
